Date,Open,High,Low,Close,Volume
2025-09-22,1403.9,1410.7,1388.0,1390.6,7757970
2025-09-23,1391.0,1395.0,1376.8,1389.8,14014702
2025-09-24,1385.3,1396.0,1380.4,1383.0,5922759
2025-09-25,1381.3,1384.5,1369.0,1372.4,11411143
2025-09-26,1372.0,1382.7,1366.0,1377.6,9879109
2025-09-29,1381.6,1389.0,1368.0,1372.8,14231999
2025-09-30,1377.1,1377.1,1362.8,1364.0,14604684
2025-10-01,1367.0,1378.6,1362.7,1368.7,12045916
2025-10-03,1363.2,1371.6,1356.9,1363.4,12842347
2025-10-06,1360.0,1377.4,1359.0,1375.0,12396580
2025-10-07,1376.0,1395.9,1375.9,1384.8,11244040
2025-10-08,1384.8,1389.0,1364.5,1367.4,8525081
2025-10-09,1374.0,1380.0,1369.1,1377.8,8826633
2025-10-10,1377.8,1388.0,1375.1,1381.7,6373084
2025-10-13,1376.9,1377.7,1367.8,1375.0,7600682
2025-10-14,1380.0,1388.0,1370.1,1375.9,9768174
2025-10-15,1383.0,1384.0,1372.7,1374.3,10882743
2025-10-16,1375.1,1400.5,1375.0,1398.3,12315932
2025-10-17,1401.0,1423.3,1399.1,1416.8,19335561
2025-10-20,1440.0,1473.8,1433.3,1466.8,24721978
2025-10-21,1468.0,1474.0,1460.0,1465.2,2066169
2025-10-23,1475.0,1482.9,1444.6,1448.4,18707090
2025-10-24,1450.0,1459.8,1441.0,1451.6,9700837
